subject	BlockReport	condition	trial_num	yn	setsize	response	error	message	feedback	rt
1	experiment	RVvGV	10	0	3	1	0	TNEG	TNEG	353
1	experiment	RVvGV	11	1	12	40	0	HIT	HIT	370
1	experiment	RVvGV	12	0	6	1	0	TNEG	TNEG	350
1	experiment	RVvGV	13	0	18	1	0	TNEG	TNEG	326
1	experiment	RVvGV	14	1	3	40	0	HIT	HIT	352
1	experiment	RVvGV	15	1	3	40	0	HIT	HIT	303
1	experiment	RVvGV	16	0	6	1	0	TNEG	TNEG	310
1	experiment	RVvGV	17	1	3	40	0	HIT	HIT	280
1	experiment	RVvGV	18	0	3	1	0	TNEG	TNEG	320
1	experiment	RVvGV	19	0	3	1	0	TNEG	TNEG	319
1	experiment	RVvGV	20	0	12	1	0	TNEG	TNEG	345
1	experiment	RVvGV	21	0	3	1	0	TNEG	TNEG	296
1	experiment	RVvGV	22	0	3	1	0	TNEG	TNEG	360
1	experiment	RVvGV	23	0	6	1	0	TNEG	TNEG	317
1	experiment	RVvGV	24	0	18	1	0	TNEG	TNEG	365
1	experiment	RVvGV	25	0	18	1	0	TNEG	TNEG	804
1	experiment	RVvGV	26	0	6	1	0	TNEG	TNEG	342
1	experiment	RVvGV	27	1	18	40	0	HIT	HIT	348
1	experiment	RVvGV	28	1	12	40	0	HIT	HIT	400
1	experiment	RVvGV	29	0	3	1	0	TNEG	TNEG	336
1	experiment	RVvGV	30	1	12	40	0	HIT	HIT	353
1	experiment	RVvGV	31	0	6	1	0	TNEG	TNEG	310
1	experiment	RVvGV	32	0	18	1	0	TNEG	TNEG	460
1	experiment	RVvGV	33	0	3	1	0	TNEG	TNEG	303
1	experiment	RVvGV	34	1	3	40	0	HIT	HIT	367
1	experiment	RVvGV	35	0	12	1	0	TNEG	TNEG	432
1	experiment	RVvGV	36	1	3	40	0	HIT	HIT	367
1	experiment	RVvGV	37	1	12	40	0	HIT	HIT	416
1	experiment	RVvGV	38	1	6	40	0	HIT	HIT	341
1	experiment	RVvGV	39	1	6	40	0	HIT	HIT	349
1	experiment	RVvGV	40	0	18	1	0	TNEG	TNEG	307
1	experiment	RVvGV	41	1	12	40	0	HIT	HIT	287
1	experiment	RVvGV	42	1	6	40	0	HIT	HIT	476
1	experiment	RVvGV	43	1	12	1	1	MISS	MISS	343
1	experiment	RVvGV	44	0	6	1	0	TNEG	TNEG	348
1	experiment	RVvGV	45	0	6	1	0	TNEG	TNEG	372
1	experiment	RVvGV	46	0	3	1	0	TNEG	TNEG	335
1	experiment	RVvGV	47	0	12	1	0	TNEG	TNEG	327
1	experiment	RVvGV	48	1	6	40	0	HIT	HIT	301
1	experiment	RVvGV	49	1	3	40	0	HIT	HIT	303
1	experiment	RVvGV	50	0	3	1	0	TNEG	TNEG	399
1	experiment	RVvGV	51	0	12	1	0	TNEG	TNEG	422
1	experiment	RVvGV	52	1	18	40	0	HIT	HIT	298
1	experiment	RVvGV	53	1	3	40	0	HIT	HIT	405
1	experiment	RVvGV	54	1	6	40	0	HIT	HIT	340
1	experiment	RVvGV	55	0	6	1	0	TNEG	TNEG	356
1	experiment	RVvGV	56	1	18	40	0	HIT	HIT	338
1	experiment	RVvGV	57	0	12	1	0	TNEG	TNEG	351
1	experiment	RVvGV	58	0	6	1	0	TNEG	TNEG	292
1	experiment	RVvGV	59	0	18	1	0	TNEG	TNEG	313
1	experiment	RVvGV	60	0	18	1	0	TNEG	TNEG	409
1	experiment	RVvGV	61	1	18	40	0	HIT	HIT	842
1	experiment	RVvGV	62	1	6	40	0	HIT	HIT	348
1	experiment	RVvGV	63	0	18	1	0	TNEG	TNEG	330
1	experiment	RVvGV	64	1	18	40	0	HIT	HIT	307
1	experiment	RVvGV	65	1	3	40	0	HIT	HIT	311
1	experiment	RVvGV	66	0	3	1	0	TNEG	TNEG	335
1	experiment	RVvGV	67	1	3	40	0	HIT	HIT	303
1	experiment	RVvGV	68	1	3	40	0	HIT	HIT	343
1	experiment	RVvGV	69	0	3	1	0	TNEG	TNEG	359
1	experiment	RVvGV	70	0	6	1	0	TNEG	TNEG	404
1	experiment	RVvGV	71	1	12	40	0	HIT	HIT	375
1	experiment	RVvGV	72	1	6	40	0	HIT	HIT	365
1	experiment	RVvGV	73	0	12	1	0	TNEG	TNEG	407
1	experiment	RVvGV	74	1	18	40	0	HIT	HIT	538
1	experiment	RVvGV	75	1	6	40	0	HIT	HIT	381
1	experiment	RVvGV	76	0	18	1	0	TNEG	TNEG	386
1	experiment	RVvGV	77	0	3	1	0	TNEG	TNEG	479
1	experiment	RVvGV	78	1	18	40	0	HIT	HIT	322
1	experiment	RVvGV	79	1	18	1	1	MISS	MISS	314
1	experiment	RVvGV	80	0	12	1	0	TNEG	TNEG	391
1	experiment	RVvGV	81	1	3	40	0	HIT	HIT	343
1	experiment	RVvGV	82	0	3	1	0	TNEG	TNEG	326
1	experiment	RVvGV	83	0	18	40	1	FA	FA	345
1	experiment	RVvGV	84	1	12	40	0	HIT	HIT	327
1	experiment	RVvGV	85	0	18	1	0	TNEG	TNEG	426
1	experiment	RVvGV	87	1	6	40	0	HIT	HIT	353
1	experiment	RVvGV	88	1	18	40	0	HIT	HIT	382
1	experiment	RVvGV	89	1	12	40	0	HIT	HIT	315
1	experiment	RVvGV	90	1	3	40	0	HIT	HIT	336
1	experiment	RVvGV	91	1	12	40	0	HIT	HIT	274
1	experiment	RVvGV	92	0	12	1	0	TNEG	TNEG	331
1	experiment	RVvGV	93	0	12	1	0	TNEG	TNEG	338
1	experiment	RVvGV	94	0	6	1	0	TNEG	TNEG	366
1	experiment	RVvGV	95	0	12	1	0	TNEG	TNEG	305
1	experiment	RVvGV	96	1	12	40	0	HIT	HIT	314
1	experiment	RVvGV	97	0	12	1	0	TNEG	TNEG	354
1	experiment	RVvGV	98	0	6	1	0	TNEG	TNEG	358
1	experiment	RVvGV	99	1	3	40	0	HIT	HIT	343
1	experiment	RVvGV	100	0	18	1	0	TNEG	TNEG	286
1	experiment	RVvGV	101	1	6	40	0	HIT	HIT	406
1	experiment	RVvGV	102	1	12	40	0	HIT	HIT	368
1	experiment	RVvGV	103	0	12	1	0	TNEG	TNEG	450
1	experiment	RVvGV	104	0	6	1	0	TNEG	TNEG	358
1	experiment	RVvGV	105	0	12	1	0	TNEG	TNEG	282
1	experiment	RVvGV	106	1	18	40	0	HIT	HIT	388
1	experiment	RVvGV	107	0	12	1	0	TNEG	TNEG	345
1	experiment	RVvGV	108	1	12	40	0	HIT	HIT	337
1	experiment	RVvGV	109	0	12	1	0	TNEG	TNEG	337
1	experiment	RVvGV	110	0	12	1	0	TNEG	TNEG	313
1	experiment	RVvGV	111	1	12	40	0	HIT	HIT	377
1	experiment	RVvGV	112	1	18	40	0	HIT	HIT	323
1	experiment	RVvGV	113	0	6	1	0	TNEG	TNEG	349
1	experiment	RVvGV	114	1	18	40	0	HIT	HIT	348
1	experiment	RVvGV	115	0	18	1	0	TNEG	TNEG	364
1	experiment	RVvGV	116	0	12	1	0	TNEG	TNEG	353
1	experiment	RVvGV	117	0	6	1	0	TNEG	TNEG	365
1	experiment	RVvGV	118	1	18	40	0	HIT	HIT	364
1	experiment	RVvGV	119	1	3	40	0	HIT	HIT	440
1	experiment	RVvGV	120	1	12	40	0	HIT	HIT	416
1	experiment	RVvGV	121	1	3	40	0	HIT	HIT	280
1	experiment	RVvGV	122	0	18	1	0	TNEG	TNEG	307
1	experiment	RVvGV	123	1	12	40	0	HIT	HIT	312
1	experiment	RVvGV	124	0	12	1	0	TNEG	TNEG	312
1	experiment	RVvGV	125	1	6	40	0	HIT	HIT	373
1	experiment	RVvGV	126	1	3	40	0	HIT	HIT	287
1	experiment	RVvGV	127	0	6	1	0	TNEG	TNEG	308
1	experiment	RVvGV	128	1	6	40	0	HIT	HIT	428
1	experiment	RVvGV	129	1	12	40	0	HIT	HIT	318
1	experiment	RVvGV	130	1	18	40	0	HIT	HIT	338
1	experiment	RVvGV	131	0	6	1	0	TNEG	TNEG	357
1	experiment	RVvGV	132	1	6	40	0	HIT	HIT	309
1	experiment	RVvGV	133	1	3	40	0	HIT	HIT	319
1	experiment	RVvGV	134	0	3	1	0	TNEG	TNEG	319
1	experiment	RVvGV	135	1	6	40	0	HIT	HIT	365
1	experiment	RVvGV	136	0	18	1	0	TNEG	TNEG	394
1	experiment	RVvGV	137	1	6	40	0	HIT	HIT	404
1	experiment	RVvGV	138	0	6	1	0	TNEG	TNEG	356
1	experiment	RVvGV	139	0	6	1	0	TNEG	TNEG	452
1	experiment	RVvGV	140	1	12	40	0	HIT	HIT	407
1	experiment	RVvGV	141	1	3	40	0	HIT	HIT	383
1	experiment	RVvGV	142	0	6	1	0	TNEG	TNEG	356
1	experiment	RVvGV	143	0	6	1	0	TNEG	TNEG	404
1	experiment	RVvGV	144	0	12	1	0	TNEG	TNEG	375
1	experiment	RVvGV	145	1	6	40	0	HIT	HIT	380
1	experiment	RVvGV	146	1	6	40	0	HIT	HIT	324
1	experiment	RVvGV	147	1	6	40	0	HIT	HIT	444
1	experiment	RVvGV	148	0	18	1	0	TNEG	TNEG	441
1	experiment	RVvGV	149	0	3	1	0	TNEG	TNEG	383
1	experiment	RVvGV	150	0	18	1	0	TNEG	TNEG	290
1	experiment	RVvGV	151	1	12	40	0	HIT	HIT	367
1	experiment	RVvGV	152	0	3	1	0	TNEG	TNEG	375
1	experiment	RVvGV	153	1	18	40	0	HIT	HIT	346
1	experiment	RVvGV	154	0	6	1	0	TNEG	TNEG	588
1	experiment	RVvGV	155	0	6	1	0	TNEG	TNEG	420
1	experiment	RVvGV	156	1	18	40	0	HIT	HIT	418
1	experiment	RVvGV	157	1	12	40	0	HIT	HIT	367
1	experiment	RVvGV	158	1	6	40	0	HIT	HIT	332
1	experiment	RVvGV	159	0	12	1	0	TNEG	TNEG	343
1	experiment	RVvGV	160	1	18	40	0	HIT	HIT	402
1	experiment	RVvGV	161	1	12	40	0	HIT	HIT	567
1	experiment	RVvGV	162	1	3	40	0	HIT	HIT	399
1	experiment	RVvGV	163	0	3	1	0	TNEG	TNEG	415
1	experiment	RVvGV	164	0	18	1	0	TNEG	TNEG	386
1	experiment	RVvGV	165	0	12	1	0	TNEG	TNEG	541
1	experiment	RVvGV	166	1	12	40	0	HIT	HIT	351
1	experiment	RVvGV	167	0	3	1	0	TNEG	TNEG	375
1	experiment	RVvGV	168	0	18	1	0	TNEG	TNEG	362
1	experiment	RVvGV	169	1	12	1	1	MISS	MISS	343
1	experiment	RVvGV	170	1	3	40	0	HIT	HIT	327
1	experiment	RVvGV	171	1	18	40	0	HIT	HIT	346
1	experiment	RVvGV	172	0	12	1	0	TNEG	TNEG	503
1	experiment	RVvGV	173	0	3	1	0	TNEG	TNEG	456
1	experiment	RVvGV	174	1	12	40	0	HIT	HIT	463
1	experiment	RVvGV	175	1	18	40	0	HIT	HIT	378
1	experiment	RVvGV	176	0	3	1	0	TNEG	TNEG	471
1	experiment	RVvGV	177	1	3	40	0	HIT	HIT	367
1	experiment	RVvGV	178	1	12	40	0	HIT	HIT	344
1	experiment	RVvGV	179	0	18	1	0	TNEG	TNEG	522
1	experiment	RVvGV	180	0	18	1	0	TNEG	TNEG	346
1	experiment	RVvGV	181	0	6	1	0	TNEG	TNEG	357
1	experiment	RVvGV	182	0	3	1	0	TNEG	TNEG	407
1	experiment	RVvGV	183	0	3	1	0	TNEG	TNEG	639
1	experiment	RVvGV	184	0	12	1	0	TNEG	TNEG	335
1	experiment	RVvGV	185	1	3	40	0	HIT	HIT	367
1	experiment	RVvGV	186	0	6	1	0	TNEG	TNEG	388
1	experiment	RVvGV	187	1	12	40	0	HIT	HIT	423
1	experiment	RVvGV	188	0	3	1	0	TNEG	TNEG	406
1	experiment	RVvGV	189	0	12	1	0	TNEG	TNEG	367
1	experiment	RVvGV	190	1	3	40	0	HIT	HIT	327
1	experiment	RVvGV	191	0	6	1	0	TNEG	TNEG	293
1	experiment	RVvGV	192	0	6	1	0	TNEG	TNEG	308
1	experiment	RVvGV	193	0	3	1	0	TNEG	TNEG	360
1	experiment	RVvGV	194	1	12	40	0	HIT	HIT	367
1	experiment	RVvGV	195	1	12	40	0	HIT	HIT	303
1	experiment	RVvGV	196	0	6	1	0	TNEG	TNEG	348
1	experiment	RVvGV	197	1	12	40	0	HIT	HIT	279
1	experiment	RVvGV	198	1	6	40	0	HIT	HIT	349
1	experiment	RVvGV	199	0	18	1	0	TNEG	TNEG	243
1	experiment	RVvGV	200	1	12	40	0	HIT	HIT	463
1	experiment	RVvGV	201	0	12	1	0	TNEG	TNEG	319
1	experiment	RVvGV	202	1	6	40	0	HIT	HIT	284
1	experiment	RVvGV	203	1	12	40	0	HIT	HIT	263
1	experiment	RVvGV	204	0	12	1	0	TNEG	TNEG	343
1	experiment	RVvGV	205	1	3	40	0	HIT	HIT	342
1	experiment	RVvGV	206	0	6	1	0	TNEG	TNEG	365
1	experiment	RVvGV	207	1	6	40	0	HIT	HIT	317
1	experiment	RVvGV	208	0	12	1	0	TNEG	TNEG	455
1	experiment	RVvGV	209	1	18	40	0	HIT	HIT	371
1	experiment	RVvGV	210	0	6	1	0	TNEG	TNEG	356
1	experiment	RVvGV	211	0	3	1	0	TNEG	TNEG	336
1	experiment	RVvGV	212	1	18	40	0	HIT	HIT	330
1	experiment	RVvGV	213	0	12	1	0	TNEG	TNEG	414
1	experiment	RVvGV	214	1	18	40	0	HIT	HIT	370
1	experiment	RVvGV	215	1	6	40	0	HIT	HIT	293
1	experiment	RVvGV	216	1	18	40	0	HIT	HIT	290
1	experiment	RVvGV	217	1	6	40	0	HIT	HIT	564
1	experiment	RVvGV	218	1	3	40	0	HIT	HIT	359
1	experiment	RVvGV	219	1	6	40	0	HIT	HIT	396
1	experiment	RVvGV	220	1	3	40	0	HIT	HIT	479
1	experiment	RVvGV	221	0	18	1	0	TNEG	TNEG	433
1	experiment	RVvGV	222	0	18	1	0	TNEG	TNEG	402
1	experiment	RVvGV	223	1	6	40	0	HIT	HIT	572
1	experiment	RVvGV	224	0	6	1	0	TNEG	TNEG	396
1	experiment	RVvGV	225	1	12	40	0	HIT	HIT	343
1	experiment	RVvGV	226	0	12	1	0	TNEG	TNEG	408
1	experiment	RVvGV	227	1	12	40	0	HIT	HIT	375
1	experiment	RVvGV	228	1	18	40	0	HIT	HIT	314
1	experiment	RVvGV	229	0	12	1	0	TNEG	TNEG	343
1	experiment	RVvGV	230	0	6	1	0	TNEG	TNEG	299
1	experiment	RVvGV	231	0	3	1	0	TNEG	TNEG	351
1	experiment	RVvGV	232	0	3	1	0	TNEG	TNEG	351
1	experiment	RVvGV	233	0	6	1	0	TNEG	TNEG	324
1	experiment	RVvGV	234	1	18	40	0	HIT	HIT	314
1	experiment	RVvGV	235	1	12	40	0	HIT	HIT	343
1	experiment	RVvGV	236	1	3	40	0	HIT	HIT	319
1	experiment	RVvGV	237	0	18	1	0	TNEG	TNEG	314
1	experiment	RVvGV	238	0	6	1	0	TNEG	TNEG	308
1	experiment	RVvGV	239	1	6	40	0	HIT	HIT	372
1	experiment	RVvGV	240	0	12	1	0	TNEG	TNEG	328
1	experiment	RVvGV	241	0	3	40	1	FA	FA	288
1	experiment	RVvGV	242	0	12	1	0	TNEG	TNEG	295
1	experiment	RVvGV	243	0	3	1	0	TNEG	TNEG	351
1	experiment	RVvGV	244	0	6	1	0	TNEG	TNEG	285
1	experiment	RVvGV	245	1	3	40	0	HIT	HIT	303
1	experiment	RVvGV	246	1	12	40	0	HIT	HIT	303
1	experiment	RVvGV	247	0	18	1	0	TNEG	TNEG	346
1	experiment	RVvGV	248	0	3	1	0	TNEG	TNEG	358
1	experiment	RVvGV	249	0	18	1	0	TNEG	TNEG	346
1	experiment	RVvGV	250	1	3	40	0	HIT	HIT	359
1	experiment	RVvGV	251	0	12	1	0	TNEG	TNEG	438
1	experiment	RVvGV	252	0	3	1	0	TNEG	TNEG	358
1	experiment	RVvGV	253	0	18	1	0	TNEG	TNEG	954
1	experiment	RVvGV	254	1	6	40	0	HIT	HIT	396
1	experiment	RVvGV	255	0	3	1	0	TNEG	TNEG	336
1	experiment	RVvGV	256	1	3	40	0	HIT	HIT	358
1	experiment	RVvGV	257	0	6	1	0	TNEG	TNEG	485
1	experiment	RVvGV	258	0	18	1	0	TNEG	TNEG	378
1	experiment	RVvGV	259	1	6	40	0	HIT	HIT	396
1	experiment	RVvGV	260	0	12	1	0	TNEG	TNEG	311
1	experiment	RVvGV	261	0	12	1	0	TNEG	TNEG	343
1	experiment	RVvGV	262	1	18	40	0	HIT	HIT	338
1	experiment	RVvGV	263	0	6	1	0	TNEG	TNEG	317
1	experiment	RVvGV	264	0	6	1	0	TNEG	TNEG	348
1	experiment	RVvGV	265	1	18	1	1	MISS	MISS	274
1	experiment	RVvGV	266	0	3	1	0	TNEG	TNEG	334
1	experiment	RVvGV	267	0	18	1	0	TNEG	TNEG	378
1	experiment	RVvGV	268	1	18	40	0	HIT	HIT	346
1	experiment	RVvGV	269	0	12	1	0	TNEG	TNEG	360
1	experiment	RVvGV	270	1	18	40	0	HIT	HIT	346
1	experiment	RVvGV	271	1	3	40	0	HIT	HIT	367
1	experiment	RVvGV	272	1	6	40	0	HIT	HIT	429
1	experiment	RVvGV	273	0	12	1	0	TNEG	TNEG	951
1	experiment	RVvGV	274	0	6	1	0	TNEG	TNEG	468
1	experiment	RVvGV	275	0	12	1	0	TNEG	TNEG	311
1	experiment	RVvGV	276	0	3	1	0	TNEG	TNEG	375
1	experiment	RVvGV	277	0	18	1	0	TNEG	TNEG	474
1	experiment	RVvGV	278	1	12	40	0	HIT	HIT	448
1	experiment	RVvGV	279	0	6	1	0	TNEG	TNEG	348
1	experiment	RVvGV	280	1	12	40	0	HIT	HIT	302
1	experiment	RVvGV	281	0	18	1	0	TNEG	TNEG	282
1	experiment	RVvGV	282	1	18	40	0	HIT	HIT	417
1	experiment	RVvGV	283	1	12	40	0	HIT	HIT	319
1	experiment	RVvGV	284	0	3	1	0	TNEG	TNEG	336
1	experiment	RVvGV	285	0	6	1	0	TNEG	TNEG	284
1	experiment	RVvGV	286	0	6	1	0	TNEG	TNEG	300
1	experiment	RVvGV	287	1	6	40	0	HIT	HIT	372
1	experiment	RVvGV	288	1	6	40	0	HIT	HIT	309
1	experiment	RVvGV	289	1	3	40	0	HIT	HIT	327
1	experiment	RVvGV	290	1	18	40	0	HIT	HIT	386
1	experiment	RVvGV	291	1	3	1	1	MISS	MISS	311
1	experiment	RVvGV	292	0	18	1	0	TNEG	TNEG	418
1	experiment	RVvGV	293	1	6	40	0	HIT	HIT	404
1	experiment	RVvGV	294	1	3	40	0	HIT	HIT	334
1	experiment	RVvGV	295	0	6	1	0	TNEG	TNEG	564
1	experiment	RVvGV	296	0	18	1	0	TNEG	TNEG	298
1	experiment	RVvGV	297	0	6	1	0	TNEG	TNEG	293
1	experiment	RVvGV	298	0	12	1	0	TNEG	TNEG	511
1	experiment	RVvGV	299	1	18	40	0	HIT	HIT	649
1	experiment	RVvGV	300	1	3	40	0	HIT	HIT	430
1	experiment	RVvGV	301	1	12	40	0	HIT	HIT	302
1	experiment	RVvGV	302	1	12	40	0	HIT	HIT	343
1	experiment	RVvGV	303	0	3	1	0	TNEG	TNEG	471
1	experiment	RVvGV	304	0	18	1	0	TNEG	TNEG	442
1	experiment	RVvGV	305	0	18	1	0	TNEG	TNEG	314
1	experiment	RVvGV	306	1	12	40	0	HIT	HIT	399
1	experiment	RVvGV	307	0	3	1	0	TNEG	TNEG	295
1	experiment	RVvGV	308	1	6	40	0	HIT	HIT	325
1	experiment	RVvGV	309	0	6	1	0	TNEG	TNEG	339
1	experiment	RVvGV	310	1	6	40	0	HIT	HIT	348
1	experiment	RVvGV	311	0	6	1	0	TNEG	TNEG	373
1	experiment	RVvGV	312	1	3	40	0	HIT	HIT	318
1	experiment	RVvGV	313	0	3	1	0	TNEG	TNEG	391
1	experiment	RVvGV	314	1	3	40	0	HIT	HIT	438
1	experiment	RVvGV	315	1	18	40	0	HIT	HIT	322
1	experiment	RVvGV	316	1	3	40	0	HIT	HIT	295
1	experiment	RVvGV	317	1	6	40	0	HIT	HIT	316
1	experiment	RVvGV	318	1	6	40	0	HIT	HIT	852
1	experiment	RVvGV	319	0	12	1	0	TNEG	TNEG	351
1	experiment	RVvGV	320	0	6	1	0	TNEG	TNEG	324
1	experiment	RVvGV	321	1	6	40	0	HIT	HIT	1036
1	experiment	RVvGV	322	0	18	1	0	TNEG	TNEG	338
1	experiment	RVvGV	323	0	12	1	0	TNEG	TNEG	303
1	experiment	RVvGV	324	0	6	1	0	TNEG	TNEG	332
1	experiment	RVvGV	325	0	18	1	0	TNEG	TNEG	306
1	experiment	RVvGV	326	1	6	40	0	HIT	HIT	308
1	experiment	RVvGV	327	0	18	1	0	TNEG	TNEG	530
1	experiment	RVvGV	328	1	18	40	0	HIT	HIT	370
1	experiment	RVvGV	329	1	3	40	0	HIT	HIT	383
1	experiment	RVvGV	330	0	18	1	0	TNEG	TNEG	602
1	experiment	RVvGV	331	0	18	1	0	TNEG	TNEG	313
1	experiment	RVvGV	332	1	6	40	0	HIT	HIT	307
1	experiment	RVvGV	333	1	12	40	0	HIT	HIT	263
1	experiment	RVvGV	334	1	6	1	1	MISS	MISS	300
1	experiment	RVvGV	335	1	12	40	0	HIT	HIT	351
1	experiment	RVvGV	336	0	12	1	0	TNEG	TNEG	327
1	experiment	RVvGV	337	0	3	1	0	TNEG	TNEG	359
1	experiment	RVvGV	338	1	6	40	0	HIT	HIT	308
1	experiment	RVvGV	339	1	18	40	0	HIT	HIT	426
1	experiment	RVvGV	340	0	3	1	0	TNEG	TNEG	415
1	experiment	RVvGV	341	1	3	1	1	MISS	MISS	295
1	experiment	RVvGV	342	1	12	40	0	HIT	HIT	335
1	experiment	RVvGV	343	0	18	1	0	TNEG	TNEG	370
1	experiment	RVvGV	344	1	18	40	0	HIT	HIT	394
1	experiment	RVvGV	345	0	6	1	0	TNEG	TNEG	324
1	experiment	RVvGV	346	0	6	1	0	TNEG	TNEG	324
1	experiment	RVvGV	347	1	6	40	0	HIT	HIT	467
1	experiment	RVvGV	348	0	12	1	0	TNEG	TNEG	496
1	experiment	RVvGV	349	1	6	40	0	HIT	HIT	428
1	experiment	RVvGV	350	1	12	40	0	HIT	HIT	375
1	experiment	RVvGV	351	1	12	40	0	HIT	HIT	678
1	experiment	RVvGV	352	0	3	1	0	TNEG	TNEG	302
1	experiment	RVvGV	353	0	3	40	1	FA	FA	319
1	experiment	RVvGV	354	1	18	40	0	HIT	HIT	298
1	experiment	RVvGV	355	0	12	1	0	TNEG	TNEG	375
1	experiment	RVvGV	356	1	18	40	0	HIT	HIT	449
1	experiment	RVvGV	357	0	3	1	0	TNEG	TNEG	383
1	experiment	RVvGV	358	1	12	40	0	HIT	HIT	375
1	experiment	RVvGV	359	1	12	40	0	HIT	HIT	351
1	experiment	RVvGV	360	0	12	1	0	TNEG	TNEG	303
1	experiment	RVvGV	361	1	18	40	0	HIT	HIT	594
1	experiment	RVvGV	362	0	3	1	0	TNEG	TNEG	695
1	experiment	RVvGV	364	0	6	1	0	TNEG	TNEG	434
1	experiment	RVvGV	365	1	3	40	0	HIT	HIT	311
1	experiment	RVvGV	366	0	18	1	0	TNEG	TNEG	519
1	experiment	RVvGV	367	0	18	1	0	TNEG	TNEG	302
1	experiment	RVvGV	368	0	18	1	0	TNEG	TNEG	270
1	experiment	RVvGV	369	0	3	1	0	TNEG	TNEG	320
1	experiment	RVvGV	370	0	18	1	0	TNEG	TNEG	310
1	experiment	RVvGV	371	0	3	1	0	TNEG	TNEG	320
1	experiment	RVvGV	372	1	12	40	0	HIT	HIT	385
1	experiment	RVvGV	373	0	12	1	0	TNEG	TNEG	442
1	experiment	RVvGV	374	1	3	40	0	HIT	HIT	472
1	experiment	RVvGV	375	0	12	1	0	TNEG	TNEG	330
1	experiment	RVvGV	376	0	3	1	0	TNEG	TNEG	520
1	experiment	RVvGV	377	1	18	40	0	HIT	HIT	374
1	experiment	RVvGV	378	1	12	40	0	HIT	HIT	298
1	experiment	RVvGV	379	0	3	1	0	TNEG	TNEG	360
1	experiment	RVvGV	380	1	3	40	0	HIT	HIT	344
1	experiment	RVvGV	381	1	3	40	0	HIT	HIT	304
1	experiment	RVvGV	382	0	3	1	0	TNEG	TNEG	360
1	experiment	RVvGV	383	0	6	1	0	TNEG	TNEG	342
1	experiment	RVvGV	384	1	3	40	0	HIT	HIT	344
1	experiment	RVvGV	385	0	3	1	0	TNEG	TNEG	400
1	experiment	RVvGV	386	1	3	40	0	HIT	HIT	288
1	experiment	RVvGV	387	0	18	1	0	TNEG	TNEG	301
1	experiment	RVvGV	388	0	18	1	0	TNEG	TNEG	388
1	experiment	RVvGV	389	0	3	1	0	TNEG	TNEG	368
1	experiment	RVvGV	390	1	18	40	0	HIT	HIT	1628
1	experiment	RVvGV	391	1	12	40	0	HIT	HIT	313
1	experiment	RVvGV	392	1	12	40	0	HIT	HIT	281
1	experiment	RVvGV	393	1	12	40	0	HIT	HIT	249
1	experiment	RVvGV	394	0	3	1	0	TNEG	TNEG	343
1	experiment	RVvGV	395	0	12	1	0	TNEG	TNEG	320
1	experiment	RVvGV	396	1	6	40	0	HIT	HIT	317
1	experiment	RVvGV	397	0	6	1	0	TNEG	TNEG	374
1	experiment	RVvGV	398	1	12	40	0	HIT	HIT	352
1	experiment	RVvGV	399	0	18	1	0	TNEG	TNEG	539
1	experiment	RVvGV	400	1	12	40	0	HIT	HIT	304
1	practice	RVvGV	1	0	6	1	0	TNEG	TNEG	728
1	practice	RVvGV	3	0	3	1	0	TNEG	TNEG	300
1	practice	RVvGV	4	1	3	40	0	HIT	HIT	327
1	practice	RVvGV	5	0	18	1	0	TNEG	TNEG	287
1	practice	RVvGV	6	1	18	40	0	HIT	HIT	327
1	practice	RVvGV	7	1	3	1	1	MISS	MISS	328
1	practice	RVvGV	8	0	12	40	1	FA	FA	283
1	practice	RVvGV	9	1	6	40	0	HIT	HIT	430
1	practice	RVvGV	10	0	18	1	0	TNEG	TNEG	310
1	experiment	RVvGV	1	0	3	1	0	TNEG	TNEG	335
1	experiment	RVvGV	2	1	12	40	0	HIT	HIT	338
1	experiment	RVvGV	3	1	3	40	0	HIT	HIT	329
1	experiment	RVvGV	4	0	18	1	0	TNEG	TNEG	287
1	experiment	RVvGV	5	0	12	1	0	TNEG	TNEG	299
1	experiment	RVvGV	6	1	6	40	0	HIT	HIT	303
1	experiment	RVvGV	7	1	12	40	0	HIT	HIT	450
1	experiment	RVvGV	8	1	18	1	1	MISS	MISS	310
1	experiment	RVvGV	9	1	18	40	0	HIT	HIT	286
1	experiment	RVvGV	10	1	6	40	0	HIT	HIT	534
1	experiment	RVvGV	12	1	6	40	0	HIT	HIT	434
1	experiment	RVvGV	13	0	18	1	0	TNEG	TNEG	318
1	experiment	RVvGV	14	1	12	40	0	HIT	HIT	307
1	experiment	RVvGV	15	1	3	40	0	HIT	HIT	273
1	experiment	RVvGV	16	0	3	1	0	TNEG	TNEG	289
1	experiment	RVvGV	17	0	3	1	0	TNEG	TNEG	416
1	experiment	RVvGV	18	0	3	1	0	TNEG	TNEG	313
1	experiment	RVvGV	19	1	18	40	0	HIT	HIT	350
1	experiment	RVvGV	20	0	3	1	0	TNEG	TNEG	288
1	experiment	RVvGV	21	0	12	1	0	TNEG	TNEG	281
1	experiment	RVvGV	22	1	12	40	0	HIT	HIT	330
1	experiment	RVvGV	23	1	12	40	0	HIT	HIT	362
1	experiment	RVvGV	24	0	12	1	0	TNEG	TNEG	435
1	experiment	RVvGV	25	1	3	40	0	HIT	HIT	288
1	experiment	RVvGV	26	0	12	1	0	TNEG	TNEG	346
